id,name_x,zip_code,county,full_address,geometry,fce,sar,violations,total,income_poverty_level,white_pct,black_pct,am_indian_ak_native_pct,asian_pct,hi_pc_islander_pct,other_pct,srn,approved,years,years_converted,fce_per_year
F2181,"SUPERIOR MATERIALS, LLC",48043,MACOMB,"40 FLORAL AVE, MOUNT CLEMENS, MI","[-82.89404789999999, 42.5961839]",0.0,1.0,0.0,14857.0,20.1,70.3,24.6,0.4,0.1,0.0,4.6,F2181,1999-03-17,23.04222537081528,9.0,0.0
N6908,A & C ELECTRIC,48045,MACOMB,"41225 IRWIN ROAD, HARRISON TWP, MI","[-82.85257759999999, 42.5982464]",0.0,4.0,3.0,24865.0,9.0,87.4,9.4,0.0,1.1,0.0,2.1,N6908,2000-12-19,21.28175116532167,9.0,0.0
N6938,ARISTO-COTE INC.,48045,MACOMB,"24951 JOY BLVD, HARRISON TWP, MI","[-82.85766819999999, 42.6105579]",0.0,2.0,2.0,24865.0,9.0,87.4,9.4,0.0,1.1,0.0,2.1,N6938,2019-08-26,2.5982737496320936,2.5982737496320936,0.0
B6220,SELFRIDGE PLATING INC,48045,MACOMB,"42081 IRWIN RD, HARRISON TWP, MI","[-82.8523864, 42.6037025]",2.0,2.0,0.0,24865.0,9.0,87.4,9.4,0.0,1.1,0.0,2.1,B6220,2018-02-07,4.1451912085806,4.1451912085806,0.4824867899603699
N1202,TEMP-RITE STEEL TREATING INC,48045,MACOMB,"42386 EXECUTIVE DR, HARRISON TWP, MI","[-82.8544288, 42.6061296]",0.0,1.0,0.0,24865.0,9.0,87.4,9.4,0.0,1.1,0.0,2.1,N1202,2013-04-18,8.95295591285242,8.95295591285242,0.0
F3254,SELFRIDGE AIR NATIONAL GUARD BASE,48045,MACOMB,"SELFRIDGE AIR NATIONAL GUARD, MI 48045, MOUNT CLEMENS, MI","[-82.8288888, 42.6149503]",2.0,4.0,1.0,24865.0,9.0,87.4,9.4,0.0,1.1,0.0,2.1,F3254,2005-03-21,17.029781583468516,9.0,0.2222222222222222
P0303,FOREVER FAITHFUL PET CREMATION SERVICE,48047,MACOMB,"28165 KEHRIG, CHESTERFIELD, MI","[-82.8280614, 42.6316625]",0.0,1.0,0.0,40321.0,4.6,89.9,5.3,0.4,1.2,0.0,3.2,P0303,2011-12-29,10.25619964817895,9.0,0.0
P0885,"WPI - WELDERS & PRESSES, INC.",48047,MACOMB,"27295 LUCKINO DRIVE, CHESTERFIELD, MI","[-82.8342737, 42.6439556]",0.0,3.0,1.0,40321.0,4.6,89.9,5.3,0.4,1.2,0.0,3.2,P0885,2018-10-24,3.436073293770577,3.436073293770577,0.0
B6425,INTERNATIONAL CASTING CORP,48047,MACOMB,"37087 GREEN ST, NEW BALTIMORE, MI","[-82.7297408, 42.6867163]",0.0,4.0,0.0,40321.0,4.6,89.9,5.3,0.4,1.2,0.0,3.2,B6425,2005-10-24,16.43565576295201,9.0,0.0
N5984,"PINE TREE ACRES, INC.",48048,MACOMB,"36600  29 MILE RD., LENOX, MI","[-82.7461175, 42.7642545]",4.0,4.0,4.0,7922.0,9.4,87.1,6.5,0.1,0.0,0.0,6.3,N5984,2005-09-28,16.50684134513371,9.0,0.4444444444444444
N6579,AJAX MATERIALS CORPORATION,48048,MACOMB,"57895 IAFRATE DRIVE, NEW HAVEN, MI","[-82.8013107, 42.7294758]",1.0,1.0,0.0,7922.0,9.4,87.1,6.5,0.1,0.0,0.0,6.3,N6579,2005-05-20,16.865507163049205,9.0,0.1111111111111111
P1034,ALD THERMAL TREATMENT,48048,SAINT CLAIR,"2656 24TH STREET, PORT HURON, MI","[-82.44971799999999, 42.9541113]",0.0,1.0,0.0,7922.0,9.4,87.1,6.5,0.1,0.0,0.0,6.3,P1034,2019-06-19,2.7844514261073123,2.7844514261073123,0.0
N5722,"CHEMICO SYSTEMS, INC.",48051,MACOMB,"50725 RICHARD WEST BLVD., CHESTERFIELD, MI","[-82.8514417, 42.6696771]",0.0,1.0,3.0,17102.0,7.3,84.6,9.4,0.6,0.3,0.1,5.0,N5722,2016-09-09,5.55795122418667,5.55795122418667,0.0
N5706,ELITE FENCE PRODUCTS INC.,48051,MACOMB,"50925 RICHARD W. BLVD., CHESTERFIELD, MI","[-82.8509368, 42.6722313]",0.0,1.0,0.0,17102.0,7.3,84.6,9.4,0.6,0.3,0.1,5.0,N5706,2018-07-30,3.6715332963715888,3.6715332963715888,0.0
A3037,GLOBAL ENTERPRISES,48051,MACOMB,"50450 E. RUSSELL SCHMIDT DR., CHESTERFIELD, MI","[-82.84672929999999, 42.6657318]",2.0,2.0,3.0,17102.0,7.3,84.6,9.4,0.6,0.3,0.1,5.0,A3037,2014-10-24,7.4361554309807865,7.4361554309807865,0.26895618556701034
N7705,"METAL FORMING TECHNOLOGY, INC.",48051,MACOMB,"48630 STRUCTURAL DR, CHESTERFIELD, MI","[-82.8523673, 42.6570324]",0.0,0.0,0.0,17102.0,7.3,84.6,9.4,0.6,0.3,0.1,5.0,N7705,2006-12-27,15.26109365695394,9.0,0.0
P1021,"METAL FORMING TECHNOLOGY, INC.",48051,MACOMB,"48750 STRUCTURAL DRIVE, CHESTERFIELD, MI","[-82.8516941, 42.65805539999999]",0.0,1.0,0.0,17102.0,7.3,84.6,9.4,0.6,0.3,0.1,5.0,P1021,2019-06-04,2.82552003121214,2.82552003121214,0.0
N0622,"PROGRESSIVE FINISHING, INC.",48051,MACOMB,"50800  RUSSELL SCHMIDT BLVD, CHESTERFIELD, MI","[-82.84369980000001, 42.6716266]",2.0,2.0,0.0,17102.0,7.3,84.6,9.4,0.6,0.3,0.1,5.0,N0622,2007-04-18,14.954448072171228,9.0,0.2222222222222222
N7164,QUALA,48051,MACOMB,"50321 E RUSSELL SCHMIDT, CHESTERFIELD, MI","[-82.8507685, 42.6653759]",3.0,4.0,1.0,17102.0,7.3,84.6,9.4,0.6,0.3,0.1,5.0,N7164,2020-08-17,1.6208409481371966,1.6208409481371966,1.8508910472972973
B6478,DTE GAS CO. - BELLE RIVER MILLS COMPRESSOR STATION,48054,SAINT CLAIR,"5440  PUTTYGUT  RD., CHINA, MI","[-82.53017559999999, 42.787777]",3.0,4.0,1.0,7012.0,8.2,96.4,0.9,0.0,0.5,0.0,2.1,B6478,2001-08-09,20.64381883269335,9.0,0.3333333333333333
B2796,ST. CLAIR / BELLE RIVER POWER PLANT,48054,SAINT CLAIR,"4505 KING ROAD, CHINA TWP, MI","[-82.4951798, 42.7740204]",2.0,3.0,2.0,7012.0,8.2,96.4,0.9,0.0,0.5,0.0,2.1,B2796,2000-01-04,22.240018617767646,9.0,0.2222222222222222
P0187,YOUNG COLONIAL CHAPEL,48054,SAINT CLAIR,"4621 BREE RD, CHINA TWP, MI","[-82.49799039999999, 42.802814]",0.0,0.0,1.0,7012.0,8.2,96.4,0.9,0.0,0.5,0.0,2.1,P0187,2010-12-27,11.261011519743732,9.0,0.0
N6620,GREAT LAKES WATER AUTHORITY - LAKE HURON PLANT,48059,SAINT CLAIR,"3993 METCALF ROAD, FORT GRATIOT, MI","[-82.489003, 43.076794]",2.0,2.0,0.0,14634.0,13.9,95.5,0.9,0.1,0.5,0.0,3.0,N6620,2008-12-01,13.330869217027043,9.0,0.2222222222222222
N4013,MORAN CHEVROLET,48059,SAINT CLAIR,"4511 24TH AVENUE, FORT GRATIOT, MI","[-82.4587955, 43.0409444]",0.0,1.0,0.0,14634.0,13.9,95.5,0.9,0.1,0.5,0.0,3.0,N4013,2015-09-25,6.516218676632648,6.516218676632648,0.0
N2626,ACE ASPHALT & PAVING CO INC PLANT 4,48060,SAINT CLAIR,"1750 RANGE RD, PORT HURON, MI","[-82.499246, 42.961415]",2.0,2.0,0.0,38525.0,22.7,83.9,7.6,0.2,1.3,0.1,6.8,N2626,2006-08-09,15.644400637932332,9.0,0.2222222222222222
P0782,ALD THERMAL TREATMENT,48060,SAINT CLAIR,"2626 24TH STREET, PORT HURON, MI","[-82.4511972, 42.9555447]",0.0,0.0,0.0,38525.0,22.7,83.9,7.6,0.2,1.3,0.1,6.8,P0782,2017-01-19,5.196547499264187,5.196547499264187,0.0
B7281,AUTO ANODICS,48060,SAINT CLAIR,"2407 16TH ST, PORT HURON, MI","[-82.4429462, 42.956687]",0.0,1.0,0.0,38525.0,22.7,83.9,7.6,0.2,1.3,0.1,6.8,B7281,2000-01-27,22.177046756606913,9.0,0.0
N8183,C HERBER'S COLLISION SERVICE,48060,SAINT CLAIR,"2970 LAPEER, PORT HURON, MI","[-82.459409, 42.9787461]",0.0,0.0,0.0,38525.0,22.7,83.9,7.6,0.2,1.3,0.1,6.8,N8183,2009-06-26,12.764122466580423,9.0,0.0
P0865,CUMMINGS-MOORE GRAPHITE COMPANY,48060,SAINT CLAIR,"1505 CEDAR STREET, PORT HURON, MI","[-82.4403219, 42.9617286]",0.0,1.0,0.0,38525.0,22.7,83.9,7.6,0.2,1.3,0.1,6.8,P0865,2017-12-21,4.276610744916049,4.276610744916049,0.0
A6218,"DUNN PAPER, INC.",48060,SAINT CLAIR,"218 RIVERVIEW ST, PORT HURON, MI","[-82.42266900000001, 43.002752]",2.0,3.0,0.0,38525.0,22.7,83.9,7.6,0.2,1.3,0.1,6.8,A6218,1998-08-20,23.61444793527588,9.0,0.2222222222222222
A6237,HENKEL CORPORATION,48060,SAINT CLAIR,"1600 WASHINGTON AVE, PORT HURON, MI","[-82.436264, 42.9884054]",0.0,0.0,0.0,38525.0,22.7,83.9,7.6,0.2,1.3,0.1,6.8,A6237,2001-12-07,20.315269991854727,9.0,0.0
N5671,HP PELZER INC,48060,SAINT CLAIR,"2415 DOVE RD, PORT HURON, MI","[-82.4524266, 42.9524761]",0.0,0.0,0.0,38525.0,22.7,83.9,7.6,0.2,1.3,0.1,6.8,N5671,2016-03-11,6.056250299458579,6.056250299458579,0.0
B6625,INTERNATIONAL AUTOMOTIVE COMPONENTS,48060,SAINT CLAIR,"1905 BEARD ST, PORT HURON, MI","[-82.446107, 42.9586148]",1.0,1.0,2.0,38525.0,22.7,83.9,7.6,0.2,1.3,0.1,6.8,B6625,2011-03-03,11.080309657282491,9.0,0.1111111111111111
N3255,MAY MEMORIAL,48060,SAINT CLAIR,"1734 MICHIGAN RD, PORT HURON, MI","[-82.4816637, 42.9583728]",0.0,1.0,0.0,38525.0,22.7,83.9,7.6,0.2,1.3,0.1,6.8,N3255,2008-04-30,13.919519223529573,9.0,0.0
N8020,MICHIGAN BELL TELEPHONE CO,48060,SAINT CLAIR,"919 6TH ST, PORT HURON, MI","[-82.4263466, 42.9751135]",0.0,0.0,0.0,38525.0,22.7,83.9,7.6,0.2,1.3,0.1,6.8,N8020,2008-08-13,13.632038987795779,9.0,0.0
N0950,MICHIGAN METAL COATINGS,48060,SAINT CLAIR,"2015 DOVE STREET, PORT HURON, MI","[-82.44768650000002, 42.9527675]",5.0,6.0,7.0,38525.0,22.7,83.9,7.6,0.2,1.3,0.1,6.8,N0950,2006-05-08,15.899025989582263,9.0,0.5555555555555556
A6262,MUELLER BRASS CO.,48060,SAINT CLAIR,"2199 LAPEER AVE, PORT HURON, MI","[-82.44971799999999, 42.9782948]",6.0,7.0,3.0,38525.0,22.7,83.9,7.6,0.2,1.3,0.1,6.8,A6262,2019-12-19,2.2834144438284154,2.2834144438284154,2.6276438848920862
N3277,NJT ENTERPRISES LLC,48060,SAINT CLAIR,"2100 DOVE ST, PORT HURON, MI","[-82.448533, 42.950858]",0.0,0.0,0.0,38525.0,22.7,83.9,7.6,0.2,1.3,0.1,6.8,N3277,2007-01-23,15.187170167765252,9.0,0.0
B8626,S & H SORTING AND PACKING,48060,SAINT CLAIR,"2401 20TH ST, PORT HURON, MI","[-82.4487023, 42.9576724]",0.0,2.0,1.0,38525.0,22.7,83.9,7.6,0.2,1.3,0.1,6.8,B8626,2008-12-08,13.311703867978125,9.0,0.0
N6038,SHAWMUT CORPORATION,48060,SAINT CLAIR,"2770 DOVE ST, PORT HURON, MI","[-82.4559814, 42.9507455]",1.0,1.0,0.0,38525.0,22.7,83.9,7.6,0.2,1.3,0.1,6.8,N6038,2005-06-23,16.772418324811596,9.0,0.1111111111111111
P0661,"SUNSET ENTERPRISES HOLDINGS, LLC",48060,SAINT CLAIR,"2735 20TH STREET, PORT HURON, MI","[-82.4476019, 42.954047]",1.0,1.0,0.0,38525.0,22.7,83.9,7.6,0.2,1.3,0.1,6.8,P0661,2015-12-15,6.294448209066579,6.294448209066579,0.15887016093953893
P1213,TECHNI-COMP COMPOSTING SPECIALIST,48060,SAINT CLAIR,"4200 DOVE ROAD, PORT HURON, MI","[-82.4907844, 42.9527862]",0.0,0.0,0.0,38525.0,22.7,83.9,7.6,0.2,1.3,0.1,6.8,P1213,2021-08-09,0.6434081466422993,0.6434081466422993,0.0
P1214,TECHNI-COMP COMPOSTING SPECIALIST,48060,SAINT CLAIR,"4152 DOVE ROAD, PORT HURON, MI","[-82.484608, 42.9511694]",0.0,0.0,0.0,38525.0,22.7,83.9,7.6,0.2,1.3,0.1,6.8,P1214,2021-08-03,0.6598355886842303,0.6598355886842303,0.0
P0680,DICK HUVAERE AUTO BODY REPAIR SHOP,48062,MACOMB,"66629 GRATIOT AVE., RICHMOND, MI","[-82.73919599999999, 42.791874]",1.0,1.0,1.0,9411.0,13.8,91.6,0.9,0.0,0.0,2.6,5.0,P0680,2015-03-12,7.055586357009384,7.055586357009384,0.1417316647264261
B6480,DTE GAS COMPANY  - COLUMBUS COMPRESSOR STATION,48063,SAINT CLAIR,"1647  CAUGHILL ROAD, COLUMBUS, MI","[-82.67481540000001, 42.8520598]",3.0,5.0,1.0,3993.0,4.0,95.0,2.6,0.0,0.0,0.0,2.4,B6480,1999-11-12,22.385127689138038,9.0,0.3333333333333333
P1159,"BRIGHTMARK RED ARROW RNG, LLC",48063,VAN BUREN,"69444 COUNTY ROAD 687, HARTFORD, MI","[-86.17133059999999, 42.1660752]",0.0,0.0,0.0,3993.0,4.0,95.0,2.6,0.0,0.0,0.0,2.4,P1159,2021-07-08,0.7310211708659315,0.7310211708659315,0.0
N7374,PLASTIC PLATE KRAFT,48064,KENT,"5675 KRAFT AVENUE, CASCADE TWP, MI","[-85.5285131, 42.8593535]",4.0,3.0,5.0,4036.0,7.6,97.2,0.2,0.2,1.6,0.0,0.9,N7374,2012-10-09,9.475896151187225,9.0,0.4444444444444444
P0746,"LENOX CREMATION SERVICES OF MICHIGAN, INC",48064,SAINT CLAIR,"10918 GRATIOT AVENUE, CASCO, MI","[-82.7333234, 42.79951490000001]",0.0,2.0,1.0,4036.0,7.6,97.2,0.2,0.2,1.6,0.0,0.9,P0746,2020-08-27,1.5934618780673115,1.5934618780673115,0.0
P0414,FAST TRACK VENTURES LLC,48065,MACOMB,"322 S MAIN ST, ROMEO, MI","[-83.0136663, 42.7963334]",0.0,0.0,0.0,11002.0,5.9,93.3,2.8,0.0,1.3,0.0,2.6,P0414,2013-01-18,9.199367543481385,9.0,0.0
B2869,FORD MOTOR COMPANY - ROMEO ENGINE PLANT,48065,MACOMB,"701 E. 32 MILE RD., ROMEO, MI","[-82.9955777, 42.8081629]",0.0,2.0,0.0,11002.0,5.9,93.3,2.8,0.0,1.3,0.0,2.6,B2869,2018-03-13,4.0521023703429915,4.0521023703429915,0.0
N1362,ISP COATINGS,48065,MACOMB,"130 E POND DR, ROMEO, MI","[-82.9823701, 42.8077142]",2.0,2.0,0.0,11002.0,5.9,93.3,2.8,0.0,1.3,0.0,2.6,N1362,2004-05-20,17.86484322060001,9.0,0.2222222222222222
N5718,L & L PRODUCTS INC,48065,MACOMB,"160 MCLEAN, ROMEO, MI","[-82.98238289999999, 42.8176616]",0.0,0.0,0.0,11002.0,5.9,93.3,2.8,0.0,1.3,0.0,2.6,N5718,2008-09-16,13.53895014955817,9.0,0.0
B5854,"ROMEO RIM, INC.",48065,MACOMB,"74000  VAN DYKE AVENUE, ROMEO, MI","[-83.012954, 42.7936924]",5.0,5.0,3.0,11002.0,5.9,93.3,2.8,0.0,1.3,0.0,2.6,B5854,1997-10-13,24.465937014449302,9.0,0.5555555555555556
B6273,THEUT PRODUCTS,48065,MACOMB,"73408 VAN DYKE, ROMEO, MI","[-83.0192885, 42.8354958]",0.0,1.0,0.0,11002.0,5.9,93.3,2.8,0.0,1.3,0.0,2.6,B6273,2014-10-16,7.4580586870366945,7.4580586870366945,0.0
B3000,BEACON PARK FINISHING LLC,48066,MACOMB,"15765 STURGEON, ROSEVILLE, MI","[-82.9600695, 42.5143165]",0.0,3.0,1.0,47191.0,15.7,74.4,20.1,0.4,1.6,0.0,3.5,B3000,1998-03-31,24.003230730268246,9.0,0.0
B1774,CLANCY EXCAVATING CO,48066,MACOMB,"29950 LITTLE MACK, ROSEVILLE, MI","[-82.90804779999999, 42.5174364]",0.0,5.0,4.0,47191.0,15.7,74.4,20.1,0.4,1.6,0.0,3.5,B1774,2015-09-23,6.521694490646625,6.521694490646625,0.0
N3837,EXXONMOBIL OIL CORP,48066,MACOMB,"28890 GRATIOT AVE, ROSEVILLE, MI","[-82.9278234, 42.5094101]",0.0,0.0,0.0,47191.0,15.7,74.4,20.1,0.4,1.6,0.0,3.5,N3837,2007-05-01,14.918855281080377,9.0,0.0
N2642,"J & L COLLISION, INC.",48066,MACOMB,"25825 GRATIOT AVE., ROSEVILLE, MI","[-82.9451563, 42.4856586]",1.0,2.0,0.0,47191.0,15.7,74.4,20.1,0.4,1.6,0.0,3.5,N2642,2021-10-14,0.4627062841810578,0.4627062841810578,2.161198224852071
N8010,"MICHIGAN BELL TELEPHONE COMPANY, DBA AT&T MICHIGAN",48066,MACOMB,"27300 GRATIOT AVE, ROSEVILLE, MI","[-82.9359547, 42.4968831]",0.0,0.0,0.0,47191.0,15.7,74.4,20.1,0.4,1.6,0.0,3.5,N8010,2008-04-03,13.993442712718263,9.0,0.0
N7896,PREMIER FINISHES LLC,48066,MACOMB,"28060 GROESBECK HWY, ROSEVILLE, MI","[-82.96108509999999, 42.5030549]",0.0,2.0,4.0,47191.0,15.7,74.4,20.1,0.4,1.6,0.0,3.5,N7896,2018-07-03,3.7454567855602785,3.7454567855602785,0.0
N6658,ROSEVILLE CRUSHED CONCRETE,48066,MACOMB,"29765 GROESBECK, ROSEVILLE, MI","[-82.9548188, 42.513879]",0.0,4.0,3.0,47191.0,15.7,74.4,20.1,0.4,1.6,0.0,3.5,N6658,2019-08-23,2.606487470653059,2.606487470653059,0.0
B5635,WOLVERINE BRONZE CO,48066,MACOMB,"28178 HAYES RD, ROSEVILLE, MI","[-82.9668739, 42.5039765]",2.0,1.0,1.0,47191.0,15.7,74.4,20.1,0.4,1.6,0.0,3.5,B5635,2007-02-27,15.091343422520653,9.0,0.2222222222222222
N8008,"MICHIGAN BELL TELEPHONE COMPANY, DBA AT&T MICHIGAN",48067,OAKLAND,"421 S WILLIAMS ST, ROYAL OAK, MI","[-83.1425357, 42.4866981]",0.0,0.0,0.0,24510.0,6.1,90.6,3.0,0.0,3.4,0.0,3.0,N8008,2008-04-03,13.993442712718263,9.0,0.0
M4023,THE DETROIT ZOO,48067,OAKLAND,"8450 W 10 MILE RD, ROYAL OAK, MI","[-83.15560599999999, 42.4768067]",0.0,1.0,1.0,24510.0,6.1,90.6,3.0,0.0,3.4,0.0,3.0,M4023,2016-11-22,5.355346105669521,5.355346105669521,0.0
N0072,AACTRON INC,48071,OAKLAND,"29306 STEPHENSON HWY, MADISON HTS, MI","[-83.11620599999999, 42.5089345]",0.0,1.0,0.0,29964.0,13.6,80.8,8.5,0.4,5.8,0.0,4.5,N0072,2002-07-16,19.710192543310267,9.0,0.0
N8262,AJAX TOCCO MAGNETHERMIC CORP.,48071,OAKLAND,"30100 STEPHENSON HIGHWAY, MADISON HTS, MI","[-83.1172305, 42.5135744]",0.0,0.0,0.0,29964.0,13.6,80.8,8.5,0.4,5.8,0.0,4.5,N8262,2009-05-11,12.890066188901894,9.0,0.0
P0694,CINTAS CORPORATION,48071,OAKLAND,"31850 SHERMAN DRIVE, MADISON HTS, MI","[-83.0950175, 42.5252839]",1.0,1.0,0.0,29964.0,13.6,80.8,8.5,0.4,5.8,0.0,4.5,P0694,2018-10-19,3.4497628288055195,3.4497628288055195,0.289875
B5929,COMMERCIAL STEEL TREATING CORPORATION,48071,OAKLAND,"31440  STEPHENSON HWY., MADISON HTS, MI","[-83.1178171, 42.5239105]",2.0,4.0,0.0,29964.0,13.6,80.8,8.5,0.4,5.8,0.0,4.5,B5929,2015-11-20,6.362895884241292,6.362895884241292,0.3143222891566265
P0586,"DESIGN FABRICATIONS, INC.",48071,OAKLAND,"1100 E. MANDOLINE AVE. SUITE 100, MADISON HTS, MI","[-83.0956882, 42.5314273]",0.0,1.0,0.0,29964.0,13.6,80.8,8.5,0.4,5.8,0.0,4.5,P0586,2015-04-24,6.937856355708878,6.937856355708878,0.0
N6434,DIAMABRUSH LLC.,48071,OAKLAND,"32470 INDUSTRIAL DR., MADISON HTS, MI","[-83.0899032, 42.5303916]",0.0,1.0,0.0,29964.0,13.6,80.8,8.5,0.4,5.8,0.0,4.5,N6434,2012-11-07,9.396496847984558,9.0,0.0
N3023,"ELECTRO-PLATING SERVICES, INC",48071,OAKLAND,"945 E 10 MILE RD, MADISON HTS, MI","[-83.096357, 42.476489]",0.0,0.0,1.0,29964.0,13.6,80.8,8.5,0.4,5.8,0.0,4.5,N3023,2000-10-26,21.42959814369905,9.0,0.0
A4744,EMERALD STEEL STEEL PROCESSING LLC,48071,OAKLAND,"31624 STEPHENSON HWY, MADISON HTS, MI","[-83.116959, 42.52568]",0.0,1.0,0.0,29964.0,13.6,80.8,8.5,0.4,5.8,0.0,4.5,A4744,2012-12-07,9.314359637774903,9.0,0.0
P0367,"H R TECHNOLOGIES, INC",48071,OAKLAND,"32500 N AVIS DRIVE, MADISON HTS, MI","[-83.0940114, 42.531021]",0.0,0.0,1.0,29964.0,13.6,80.8,8.5,0.4,5.8,0.0,4.5,P0367,2012-10-24,9.434827546082397,9.0,0.0
A5159,INDUCTOHEAT INC.,48071,OAKLAND,"32251 NORTH AVIS DR, MADISON HTS, MI","[-83.0953528, 42.5292711]",0.0,2.0,1.0,29964.0,13.6,80.8,8.5,0.4,5.8,0.0,4.5,A5159,2006-01-10,16.222099016406908,9.0,0.0
P0609,MOLD MASTERS LIMITED,48071,OAKLAND,"29111 STEPHENSON HIGHWAY, MADISON HTS, MI","[-83.1194933, 42.5063079]",0.0,2.0,1.0,29964.0,13.6,80.8,8.5,0.4,5.8,0.0,4.5,P0609,2018-12-18,3.2854884083862093,3.2854884083862093,0.0
N7153,OAKLAND  COUNTY DRAIN COMMISSIONER,48071,OAKLAND,"12 MILE AND JOHN R, MADISON HTS, MI","[-83.105755, 42.5047609]",0.0,0.0,0.0,29964.0,13.6,80.8,8.5,0.4,5.8,0.0,4.5,N7153,2002-06-26,19.764950683450035,9.0,0.0
N7318,PETERSON SPRING,48071,OAKLAND,"32601 INDUSTRIAL DR., MADISON HTS, MI","[-83.0914124, 42.5323135]",0.0,0.0,0.0,29964.0,13.6,80.8,8.5,0.4,5.8,0.0,4.5,N7318,2004-01-06,18.234460666543463,9.0,0.0
N2038,PREMIER PLATING,48071,OAKLAND,"32370 HOWARD STREET, MADISON HTS, MI","[-83.0987481, 42.5304294]",0.0,0.0,0.0,29964.0,13.6,80.8,8.5,0.4,5.8,0.0,4.5,N2038,2016-08-15,5.626398899361384,5.626398899361384,0.0
K2800,"SHANNON PRECISION FASTENERS, LLC",48071,OAKLAND,"31600 STEPHENSON HWY, MADISON HTS, MI","[-83.1178171, 42.5254364]",0.0,0.0,0.0,29964.0,13.6,80.8,8.5,0.4,5.8,0.0,4.5,K2800,2005-08-19,16.616357625413254,9.0,0.0
P0560,"SPRAYTEK, INC",48071,OAKLAND,"32451 NORTH AVIS DRIVE, MADISON HTS, MI","[-83.0956882, 42.53020679999999]",0.0,1.0,0.0,29964.0,13.6,80.8,8.5,0.4,5.8,0.0,4.5,P0560,2014-11-21,7.359494034785109,7.359494034785109,0.0
G5059,ST. JOHN MACOMB - OAKLAND HOSPITAL,48071,OAKLAND,"27351 DEQUINDRE, MADISON HTS, MI","[-83.0870525, 42.4940492]",0.0,0.0,0.0,29964.0,13.6,80.8,8.5,0.4,5.8,0.0,4.5,G5059,2014-07-03,7.745538922770488,7.745538922770488,0.0
B2363,STANDARD COATING INC.,48071,OAKLAND,"32565  DEQUINDRE, MADISON HTS, MI","[-83.08965169999999, 42.5316732]",3.0,5.0,3.0,29964.0,13.6,80.8,8.5,0.4,5.8,0.0,4.5,B2363,1997-11-18,24.367372362197717,9.0,0.3333333333333333
N5753,S. M. SERVICES / FAITHFUL COMPANION MEMORIALS.,48073,OAKLAND,"4900 FERNLEE, ROYAL OAK, MI","[-83.1778796, 42.5344482]",0.0,3.0,3.0,34420.0,7.0,89.4,4.2,0.1,4.7,0.1,1.5,N5753,2018-10-18,3.452500735812508,3.452500735812508,0.0
P0932,SOUTHERN MICHIGAN CREMATION SERVICES R.O. INC.,48073,OAKLAND,"4839 FERNLEE AVENUE, ROYAL OAK, MI","[-83.1783401, 42.5338272]",0.0,1.0,0.0,34420.0,7.0,89.4,4.2,0.1,4.7,0.1,1.5,P0932,2021-04-01,0.9993360575508052,0.9993360575508052,0.0
P0424,SPEEDWAY GAS STATION,48073,OAKLAND,"4727 CROOKS ROAD, ROYAL OAK, MI","[-83.1660935, 42.53262]",0.0,0.0,0.0,34420.0,7.0,89.4,4.2,0.1,4.7,0.1,1.5,P0424,2013-03-04,9.076161728166904,9.0,0.0
N7485,VOGUE FURNITURE,48073,OAKLAND,"2720 W. 14 MILE RD., ROYAL OAK, MI","[-83.1788844, 42.5337452]",2.0,2.0,0.0,34420.0,7.0,89.4,4.2,0.1,4.7,0.1,1.5,N7485,2005-11-14,16.378159715805253,9.0,0.2222222222222222
G5067,WILLIAM BEAUMONT HOSPITAL,48073,OAKLAND,"3601 W. 13 MILE RD., ROYAL OAK, MI","[-83.1926982, 42.5151108]",5.0,5.0,0.0,34420.0,7.0,89.4,4.2,0.1,4.7,0.1,1.5,G5067,2002-06-26,19.764950683450035,9.0,0.5555555555555556
P0498,"BLUEWATER GAS STORAGE, LLC - KIMBALL GAS STORAGE",48074,SAINT CLAIR,"750 SCOTT ROAD, KIMBALL TWP, MI","[-82.55561929999999, 42.9263318]",0.0,0.0,1.0,9133.0,15.7,95.8,0.1,0.2,0.4,0.0,3.5,P0498,2014-12-09,7.310211708659315,7.310211708659315,0.0
M1967,ASCENTION PROVIDENCE SOUTHFIELD HOSPITAL,48075,OAKLAND,"16001 WEST NINE MILE RD, SOUTHFIELD, MI","[-83.2029939, 42.4562392]",3.0,2.0,0.0,21024.0,9.8,20.3,73.4,0.1,1.2,0.0,4.9,M1967,2003-02-10,19.137969978849668,9.0,0.3333333333333333
P0233,AT & T MICHIGAN,48075,OAKLAND,"23500 NORTHWESTERN HWY, SOUTHFIELD, MI","[-83.2262579, 42.464188]",0.0,0.0,0.0,21024.0,9.8,20.3,73.4,0.1,1.2,0.0,4.9,P0233,2011-07-05,10.740809188415916,9.0,0.0
N6622,"DETROIT WATER & SEWERAGE, WEST SERVICE STATION",48075,OAKLAND,"20920 EAST STREET, SOUTHFIELD, MI","[-83.30471709999999, 42.44379379999999]",0.0,2.0,0.0,21024.0,9.8,20.3,73.4,0.1,1.2,0.0,4.9,N6622,2008-12-01,13.330869217027043,9.0,0.0
N7889,IDEAL RECYCLING INC,48075,OAKLAND,"19300 W EIGHT MILE RD, SOUTHFIELD, MI","[-83.3216582, 42.4419714]",0.0,0.0,0.0,21024.0,9.8,20.3,73.4,0.1,1.2,0.0,4.9,N7889,2008-03-28,14.009870154760193,9.0,0.0
